station_id,station_name
C0K240,草嶺 (Caoling)
C0K250,崙背 (Lunbei)
C0K280,四湖 (Sihu)
C0K330,虎尾 (Huwei)
C0K390,土庫 (Tuku)
C0K400,斗六 (Douliu)
C0K410,北港 (Beigang)
C0K420,西螺 (Xiluo)
C0K430,褒忠 (Baozhong)
C0K440,二崙 (Erlun)
C0K450,大埤 (Dapi)
C0K460,斗南 (Dounan)
C0K470,林內 (Linnei)
C0K480,莿桐 (Citong)
C0K490,古坑 (Gukeng)
C0K500,元長 (Yuanchang)
C0K510,水林 (Shuilin)
C0K520,雲林東勢 (Dongshi Yunlin County)
C0K530,臺西 (Taixi)
C0K550,蔦松 (Niaosong)
C0K560,棋山 (Qishan)
C0K580,高鐵雲林 (THSR Yunlin)
C0K291,宜梧 (Yiwu)
