station_id,station_name
C0E420,竹南 (Jhunan)
C0E430,南庄 (Nanzhuang)
C0E520,大湖 (Dahu)
C0E780,銅鑼 (Tongluo)
C0E790,卓蘭 (Zhuolan)
C0E810,西湖 (Xihu)
C0E820,獅潭 (Shitan)
C0E830,苑裡 (YUANLI)
C0E850,大河 (Dahe)
C0E870,高鐵苗栗 (THSR Miaoli)
C0E880,三義 (Sanyi)
C0E590,通霄 (Tongxiao)
C0E610,馬都安 (Madu-an)
C0E730,頭份 (Toufen)
C0E740,造橋 (Zaoqiao)
C0E750,苗栗 (Miaoli)
C0E540,後龍 (Houlong)
C0E550,明德 (Mingde)
