station_id,station_name
466910,鞍部 (ANBU)
466920,臺北 (TAIPEI)
466930,竹子湖 (ZHUZIHU)
C0A980,社子 (Shezih)
C0A9A0,大直 (Dazhi)
C0A9C0,天母 (Tianmu)
C0A9E0,士林 (Shihlin)
C0A9F0,內湖 (Neihu)
C0AC40,大屯山 (Datunshan)
C0AC70,信義 (Xinyi)
C0AC80,文山 (Wenshan)
C0AH40,平等 (Pingdeng)
C0AH70,松山 (Songshan)
C0AI40,石牌 (Shipai)
