時間,縣市,觀測站名,氣溫(℃),最低氣溫(℃),相對溼度(%),風速(m/s),降水量(mm)
2019-03-31,高雄市,三民,25.3,24.3,70.0,2.1,0.0
2019-04-1,高雄市,三民,22.8,20.3,68.0,2.0,0.0
2019-04-2,高雄市,三民,23.4,22.2,68.0,1.4,0.0
2019-04-3,高雄市,三民,24.3,22.4,71.0,2.4,0.0
2019-04-4,高雄市,三民,24.1,21.7,75.0,1.2,1.0
2019-04-5,高雄市,三民,24.9,22.8,75.0,1.9,0.0
2019-04-6,高雄市,三民,25.4,22.9,73.0,1.4,0.0
2019-04-7,高雄市,三民,26.2,23.9,72.0,1.4,0.0
2019-04-8,高雄市,三民,26.9,24.2,71.0,1.6,0.0
2019-04-9,高雄市,三民,27.8,24.3,72.0,2.4,0.0
2019-04-10,高雄市,三民,27.5,25.8,74.0,1.3,0.0
2019-04-11,高雄市,三民,27.4,25.3,70.0,2.0,0.0
2019-04-12,高雄市,三民,25.5,22.1,69.0,2.0,0.0
2019-04-13,高雄市,三民,26.4,23.6,67.0,1.8,0.0
2019-04-14,高雄市,三民,27.0,24.3,70.0,1.7,0.0
2019-04-15,高雄市,三民,26.0,23.6,70.0,1.4,0.0
2019-04-16,高雄市,三民,24.1,21.8,80.0,1.7,7.0
2019-04-17,高雄市,三民,25.6,22.0,73.0,1.9,0.0
2019-04-18,高雄市,三民,26.5,24.4,72.0,1.4,0.0
2019-04-19,高雄市,三民,26.6,22.0,75.0,2.3,50.0
2019-04-20,高雄市,三民,28.2,23.3,63.0,1.6,0.0
2019-04-21,高雄市,三民,26.9,25.0,78.0,1.3,8.5
2019-04-22,高雄市,三民,28.2,25.9,76.0,1.5,0.0
2019-04-23,高雄市,三民,28.7,27.0,74.0,1.5,0.0
2019-04-24,高雄市,三民,28.6,26.8,72.0,1.2,0.0
2019-04-25,高雄市,三民,28.7,28.2,66.0,1.3,0.0
2019-04-26,高雄市,三民,29.0,26.4,65.0,1.8,0.0
2019-04-27,高雄市,三民,28.4,26.3,73.0,1.8,0.0
2019-04-28,高雄市,三民,28.2,25.9,72.0,1.3,0.0
2019-04-29,高雄市,三民,29.3,26.8,70.0,2.4,0.0
2019-04-30,高雄市,三民,29.0,27.5,72.0,2.2,0.0
2019-05-1,高雄市,三民,26.2,23.9,83.0,1.6,88.5
2019-05-2,高雄市,三民,25.0,21.8,78.0,1.8,2.0
2019-05-3,高雄市,三民,24.8,22.2,77.0,1.3,0.0
2019-05-4,高雄市,三民,24.6,22.6,79.0,1.1,3.5
2019-05-5,高雄市,三民,25.5,23.5,76.0,1.2,1.0
2019-05-6,高雄市,三民,23.7,22.8,90.0,1.7,43.5
2019-05-7,高雄市,三民,24.1,22.6,86.0,1.1,0.5
2019-05-8,高雄市,三民,25.1,22.3,81.0,1.4,0.5
2019-05-9,高雄市,三民,27.0,23.8,75.0,1.4,0.0
2019-05-10,高雄市,三民,27.4,24.5,76.0,1.2,0.5
2019-05-11,高雄市,三民,27.9,24.6,76.0,1.2,0.0
2019-05-12,高雄市,三民,28.6,25.9,72.0,1.5,0.0
2019-05-13,高雄市,三民,29.5,27.2,65.0,1.1,0.0
2019-05-14,高雄市,三民,29.5,27.5,69.0,1.1,0.0
2019-05-15,高雄市,三民,29.1,26.6,77.0,1.6,3.5
2019-05-16,高雄市,三民,29.7,27.8,76.0,1.4,0.0
2019-05-17,高雄市,三民,29.9,27.6,73.0,1.4,2.5
2019-05-18,高雄市,三民,29.7,28.1,80.0,2.6,2.5
2019-05-19,高雄市,三民,30.1,28.7,77.0,1.7,0.0
2019-05-20,高雄市,三民,28.2,23.3,81.0,1.9,68.5
2019-05-21,高雄市,三民,26.5,25.3,81.0,1.6,0.5
2019-05-22,高雄市,三民,26.8,22.6,72.0,1.6,6.5
2019-05-23,高雄市,三民,27.2,24.5,75.0,1.5,1.0
2019-05-24,高雄市,三民,27.3,25.3,75.0,1.5,0.0
